Order ID,Order Date,Ship Date,Customer ID,Customer Name,State,City,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Payment Method,Rating
ORD00448,2025-09-20,2025-09-24,CUST1085,Customer_19,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,18611.55,5,0.15,2375.6,294.44,Cash on Delivery,3.6
ORD00449,2025-02-01,2025-02-07,CUST1319,Customer_14,Gujarat,Ahmedabad,West,Office Supplies,Printer Paper,Printer Paper,11900.31,4,0.2,611.16,297.59,UPI,4.6
ORD00450,2025-09-16,2025-09-17,CUST1057,Customer_90,Rajasthan,Jaipur,North,Electronics,Headphones,Headphones,4229.53,3,0.2,430.62,264.46,Cash on Delivery,3.0
ORD00451,2025-07-09,2025-07-16,CUST1175,Customer_44,Tamil Nadu,Chennai,South,Office Supplies,Stapler,Stapler,2908.02,2,0.05,513.8,249.84,Debit Card,4.7
ORD00452,2025-07-16,2025-07-18,CUST1328,Customer_136,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,14739.18,4,0.05,1715.47,233.59,Credit Card,3.7
ORD00453,2025-07-24,2025-07-28,CUST1134,Customer_75,Maharashtra,Mumbai,West,Electronics,Monitor,Monitor,7458.23,3,0.2,681.72,220.88,Cash on Delivery,3.8
ORD00454,2025-08-18,2025-08-22,CUST1221,Customer_140,Telangana,Hyderabad,South,Electronics,Smartphone,Smartphone,14449.38,3,0.0,1465.46,182.82,UPI,3.7
ORD00455,2025-05-11,2025-05-17,CUST1172,Customer_93,Gujarat,Ahmedabad,West,Furniture,Chair,Chair,10387.69,5,0.05,2405.26,197.18,UPI,3.4
ORD00456,2025-02-04,2025-02-05,CUST1128,Customer_99,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,2675.82,4,0.0,617.61,137.88,Credit Card,4.5
ORD00457,2025-01-30,2025-02-04,CUST1066,Customer_193,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,9524.69,2,0.0,2245.7,79.99,Cash on Delivery,4.7
ORD00458,2025-05-10,2025-05-13,CUST1218,Customer_166,Tamil Nadu,Chennai,South,Electronics,Headphones,Headphones,13481.17,4,0.0,2973.03,280.67,UPI,3.6
ORD00459,2025-02-01,2025-02-05,CUST1035,Customer_252,Tamil Nadu,Chennai,South,Electronics,Smartphone,Smartphone,7186.97,4,0.0,983.27,253.2,Debit Card,3.4
ORD00460,2025-02-25,2025-02-27,CUST1132,Customer_53,Telangana,Hyderabad,South,Electronics,Monitor,Monitor,19448.98,5,0.05,3988.45,76.56,Credit Card,3.9
ORD00461,2025-08-17,2025-08-18,CUST1358,Customer_169,Karnataka,Bengaluru,South,Electronics,Smartphone,Smartphone,3658.0,4,0.0,1043.4,216.15,Net Banking,3.5
ORD00462,2025-09-02,2025-09-06,CUST1399,Customer_247,Maharashtra,Mumbai,West,Office Supplies,Stapler,Stapler,17005.74,4,0.0,3381.22,50.83,Credit Card,4.9
ORD00463,2025-07-25,2025-07-26,CUST1331,Customer_104,West Bengal,Kolkata,East,Furniture,Bookshelf,Bookshelf,1953.71,1,0.1,151.8,164.91,Debit Card,4.5
ORD00464,2025-06-03,2025-06-09,CUST1097,Customer_72,Maharashtra,Mumbai,West,Furniture,Desk,Desk,18012.05,4,0.1,3008.57,271.3,Credit Card,3.9
ORD00465,2025-09-08,2025-09-12,CUST1008,Customer_19,Delhi,New Delhi,North,Electronics,Headphones,Headphones,4005.15,1,0.1,680.6,291.24,UPI,4.6
ORD00466,2025-07-27,2025-07-28,CUST1076,Customer_297,Maharashtra,Mumbai,West,Furniture,Chair,Chair,8148.2,2,0.2,1147.6,219.52,Debit Card,4.7
ORD00467,2025-09-08,2025-09-14,CUST1088,Customer_26,Karnataka,Bengaluru,South,Electronics,Headphones,Headphones,2461.85,1,0.2,123.28,225.32,UPI,3.3
ORD00468,2025-10-30,2025-10-31,CUST1218,Customer_173,Karnataka,Bengaluru,South,Furniture,Desk,Desk,748.06,1,0.2,161.45,105.14,Net Banking,4.6
ORD00469,2025-06-14,2025-06-21,CUST1387,Customer_213,West Bengal,Kolkata,East,Electronics,Headphones,Headphones,7736.59,2,0.2,604.68,65.81,Debit Card,3.5
ORD00470,2025-08-13,2025-08-15,CUST1080,Customer_9,West Bengal,Kolkata,East,Office Supplies,Pen Set,Pen Set,1976.77,5,0.0,502.16,208.05,Net Banking,3.8
ORD00471,2025-04-02,2025-04-03,CUST1064,Customer_106,Karnataka,Bengaluru,South,Electronics,Laptop,Laptop,22285.96,5,0.15,4514.48,248.06,Debit Card,4.0
ORD00472,2025-07-30,2025-08-01,CUST1045,Customer_155,Gujarat,Ahmedabad,West,Office Supplies,Stapler,Stapler,6261.16,2,0.0,1322.23,229.3,UPI,4.2
ORD00473,2025-04-09,2025-04-10,CUST1112,Customer_238,Telangana,Hyderabad,South,Electronics,Headphones,Headphones,24443.0,5,0.2,2923.83,240.28,Debit Card,4.1
ORD00474,2025-02-27,2025-03-06,CUST1027,Customer_187,Gujarat,Ahmedabad,West,Electronics,Headphones,Headphones,6978.34,2,0.15,1112.72,89.94,UPI,4.8
ORD00475,2025-06-21,2025-06-26,CUST1248,Customer_264,Delhi,New Delhi,North,Furniture,Bookshelf,Bookshelf,1631.7,4,0.0,462.54,93.97,Credit Card,4.6
ORD00476,2025-10-31,2025-11-05,CUST1121,Customer_212,Karnataka,Bengaluru,South,Electronics,Monitor,Monitor,6634.55,3,0.1,733.87,77.53,Debit Card,3.5
ORD00477,2025-08-30,2025-09-04,CUST1198,Customer_192,Telangana,Hyderabad,South,Electronics,Laptop,Laptop,1843.32,4,0.15,150.94,281.97,Debit Card,3.9
ORD00478,2025-11-20,2025-11-23,CUST1056,Customer_239,Rajasthan,Jaipur,North,Office Supplies,Pen Set,Pen Set,3511.84,3,0.05,270.63,192.17,Net Banking,3.6
ORD00479,2025-04-23,2025-04-26,CUST1117,Customer_45,Telangana,Hyderabad,South,Electronics,Smartphone,Smartphone,4762.91,5,0.2,1139.42,194.53,Net Banking,4.1
ORD00480,2025-08-25,2025-08-28,CUST1302,Customer_77,Rajasthan,Jaipur,North,Electronics,Monitor,Monitor,3704.09,1,0.05,461.24,158.56,Cash on Delivery,3.4
ORD00481,2025-01-21,2025-01-25,CUST1050,Customer_232,Maharashtra,Mumbai,West,Furniture,Chair,Chair,1806.89,5,0.2,229.02,252.43,Net Banking,4.4
ORD00482,2025-12-21,2025-12-27,CUST1008,Customer_246,Delhi,New Delhi,North,Electronics,Laptop,Laptop,19038.73,4,0.05,2833.9,109.77,UPI,5.0
ORD00483,2025-10-20,2025-10-26,CUST1094,Customer_190,Tamil Nadu,Chennai,South,Office Supplies,Stapler,Stapler,1585.92,5,0.15,241.1,84.66,Net Banking,4.4
ORD00484,2025-07-17,2025-07-23,CUST1277,Customer_295,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,8245.25,3,0.1,1267.28,117.45,Debit Card,4.9
ORD00485,2025-01-29,2025-02-03,CUST1187,Customer_90,Karnataka,Bengaluru,South,Office Supplies,Printer Paper,Printer Paper,13386.88,3,0.0,2198.8,166.34,Cash on Delivery,3.1
ORD00486,2025-03-12,2025-03-15,CUST1359,Customer_108,Karnataka,Bengaluru,South,Office Supplies,Pen Set,Pen Set,5580.48,2,0.15,1184.31,238.07,Debit Card,4.7
ORD00487,2025-09-15,2025-09-21,CUST1062,Customer_241,West Bengal,Kolkata,East,Furniture,Bookshelf,Bookshelf,6121.19,4,0.0,991.75,163.1,Cash on Delivery,4.0
ORD00488,2025-12-11,2025-12-17,CUST1039,Customer_56,Gujarat,Ahmedabad,West,Furniture,Bookshelf,Bookshelf,1104.1,1,0.15,76.41,147.67,Debit Card,3.4
ORD00489,2025-09-12,2025-09-14,CUST1067,Customer_243,Gujarat,Ahmedabad,West,Electronics,Headphones,Headphones,5398.6,2,0.0,780.08,292.39,UPI,4.1
ORD00490,2025-05-30,2025-06-01,CUST1296,Customer_176,Telangana,Hyderabad,South,Furniture,Chair,Chair,305.78,1,0.05,77.57,179.91,UPI,3.7
ORD00491,2025-08-23,2025-08-26,CUST1147,Customer_25,Rajasthan,Jaipur,North,Office Supplies,Stapler,Stapler,4166.9,5,0.1,407.45,115.0,Debit Card,4.0
ORD00492,2025-03-27,2025-04-01,CUST1341,Customer_79,West Bengal,Kolkata,East,Furniture,Sofa,Sofa,7233.4,2,0.1,724.08,93.84,Debit Card,4.4
ORD00493,2025-06-12,2025-06-17,CUST1162,Customer_177,Delhi,New Delhi,North,Electronics,Laptop,Laptop,4632.53,2,0.1,465.98,190.62,Debit Card,3.1
ORD00494,2025-10-01,2025-10-04,CUST1163,Customer_80,West Bengal,Kolkata,East,Furniture,Desk,Desk,4618.08,1,0.15,1176.85,242.13,Credit Card,4.9
ORD00495,2025-08-31,2025-09-03,CUST1057,Customer_246,West Bengal,Kolkata,East,Office Supplies,Printer Paper,Printer Paper,17005.31,5,0.2,3405.82,280.57,Credit Card,3.7
ORD00496,2025-06-07,2025-06-08,CUST1328,Customer_100,Tamil Nadu,Chennai,South,Office Supplies,Notebook,Notebook,12656.42,4,0.05,2127.72,73.12,Cash on Delivery,3.1
ORD00497,2025-01-12,2025-01-13,CUST1308,Customer_262,Delhi,New Delhi,North,Furniture,Desk,Desk,21386.83,5,0.0,6302.37,148.61,Credit Card,4.0
ORD00498,2025-08-07,2025-08-10,CUST1287,Customer_45,West Bengal,Kolkata,East,Furniture,Desk,Desk,7958.36,4,0.1,1081.4,127.02,Debit Card,3.9
ORD00499,2025-08-15,2025-08-18,CUST1306,Customer_45,Rajasthan,Jaipur,North,Office Supplies,Stapler,Stapler,8134.46,2,0.15,1710.62,153.55,Debit Card,4.7
ORD00500,2025-09-26,2025-09-29,CUST1139,Customer_213,Delhi,New Delhi,North,Furniture,Sofa,Sofa,4679.13,1,0.2,965.52,72.11,Debit Card,3.8
ORD00501,2025-04-13,2025-04-15,CUST1155,Customer_253,Rajasthan,Jaipur,North,Office Supplies,Pen Set,Pen Set,6357.69,4,0.15,376.96,256.56,Cash on Delivery,4.7
ORD00502,2025-01-02,2025-01-04,CUST1091,Customer_252,Rajasthan,Jaipur,North,Electronics,Laptop,Laptop,4922.44,3,0.15,380.6,216.48,Debit Card,3.6
ORD00503,2025-09-10,2025-09-11,CUST1351,Customer_244,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,18893.57,5,0.2,2752.92,159.02,Credit Card,3.5
ORD00504,2025-05-13,2025-05-15,CUST1027,Customer_140,West Bengal,Kolkata,East,Office Supplies,Notebook,Notebook,2404.25,5,0.1,388.12,223.32,UPI,3.7
ORD00505,2025-01-25,2025-01-28,CUST1048,Customer_86,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,8226.42,3,0.0,1588.12,241.61,Cash on Delivery,3.4
ORD00506,2025-05-19,2025-05-25,CUST1144,Customer_191,West Bengal,Kolkata,East,Furniture,Bookshelf,Bookshelf,1980.0,3,0.2,232.37,85.93,Net Banking,3.3
ORD00507,2025-02-22,2025-02-24,CUST1269,Customer_273,Telangana,Hyderabad,South,Furniture,Desk,Desk,5232.48,2,0.05,1281.56,189.66,Cash on Delivery,4.4
ORD00508,2025-02-09,2025-02-10,CUST1226,Customer_268,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,9264.73,2,0.15,1172.97,222.76,UPI,3.3
ORD00509,2025-01-15,2025-01-21,CUST1040,Customer_218,Tamil Nadu,Chennai,South,Office Supplies,Printer Paper,Printer Paper,1267.32,1,0.05,280.55,126.86,Credit Card,3.4
ORD00510,2025-08-09,2025-08-10,CUST1022,Customer_34,Karnataka,Bengaluru,South,Electronics,Monitor,Monitor,1435.05,2,0.2,244.67,167.27,UPI,4.8
ORD00511,2025-11-05,2025-11-07,CUST1382,Customer_143,Maharashtra,Mumbai,West,Electronics,Laptop,Laptop,22628.2,5,0.05,4922.36,57.31,Cash on Delivery,3.3
ORD00512,2025-09-14,2025-09-21,CUST1270,Customer_112,West Bengal,Kolkata,East,Furniture,Desk,Desk,6803.74,5,0.2,374.44,254.9,Debit Card,4.5
ORD00513,2025-02-20,2025-02-22,CUST1054,Customer_93,Gujarat,Ahmedabad,West,Electronics,Laptop,Laptop,21431.12,5,0.15,2799.37,197.35,UPI,3.9
ORD00514,2025-09-21,2025-09-23,CUST1390,Customer_185,Telangana,Hyderabad,South,Furniture,Desk,Desk,2966.63,4,0.1,258.68,77.58,UPI,3.3
ORD00515,2025-09-10,2025-09-11,CUST1115,Customer_284,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,6245.34,4,0.2,1261.3,221.76,Net Banking,4.7
ORD00516,2025-02-05,2025-02-12,CUST1053,Customer_203,Gujarat,Ahmedabad,West,Furniture,Desk,Desk,18830.37,4,0.1,1872.59,299.68,Net Banking,4.0
ORD00517,2025-07-22,2025-07-26,CUST1304,Customer_207,Karnataka,Bengaluru,South,Electronics,Headphones,Headphones,24461.7,5,0.05,2060.56,293.8,Credit Card,3.7
ORD00518,2025-05-23,2025-05-30,CUST1248,Customer_262,Delhi,New Delhi,North,Furniture,Sofa,Sofa,15247.6,5,0.15,1956.9,216.67,UPI,4.9
ORD00519,2025-03-04,2025-03-07,CUST1255,Customer_14,Tamil Nadu,Chennai,South,Furniture,Chair,Chair,10347.66,4,0.05,792.0,234.45,Debit Card,4.7
ORD00520,2025-03-20,2025-03-23,CUST1238,Customer_104,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,15957.58,5,0.0,3597.44,179.99,UPI,4.0
ORD00521,2025-10-05,2025-10-08,CUST1230,Customer_162,Rajasthan,Jaipur,North,Furniture,Bookshelf,Bookshelf,14118.88,5,0.0,4206.81,270.03,Net Banking,3.2
ORD00522,2025-01-17,2025-01-19,CUST1159,Customer_200,Rajasthan,Jaipur,North,Furniture,Chair,Chair,16825.86,5,0.1,4284.44,91.04,Net Banking,3.9
ORD00523,2025-12-04,2025-12-09,CUST1134,Customer_254,Karnataka,Bengaluru,South,Office Supplies,Stapler,Stapler,14733.05,5,0.15,2559.07,89.08,Cash on Delivery,3.1
ORD00524,2025-05-26,2025-05-29,CUST1298,Customer_14,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,335.11,1,0.0,36.26,141.6,UPI,4.6
ORD00525,2025-06-26,2025-06-29,CUST1352,Customer_34,Telangana,Hyderabad,South,Electronics,Monitor,Monitor,7544.37,4,0.05,939.09,212.02,UPI,4.2
ORD00526,2025-01-11,2025-01-16,CUST1356,Customer_241,Karnataka,Bengaluru,South,Furniture,Desk,Desk,1138.24,3,0.15,199.16,275.35,Cash on Delivery,3.5
ORD00527,2025-10-20,2025-10-24,CUST1257,Customer_174,Maharashtra,Mumbai,West,Furniture,Sofa,Sofa,8844.56,3,0.15,636.92,218.78,Debit Card,3.7
ORD00528,2025-04-14,2025-04-18,CUST1293,Customer_206,Gujarat,Ahmedabad,West,Furniture,Sofa,Sofa,4233.83,1,0.2,368.76,116.29,Debit Card,3.6
ORD00529,2025-10-31,2025-11-03,CUST1333,Customer_155,Karnataka,Bengaluru,South,Office Supplies,Notebook,Notebook,1568.68,3,0.2,226.77,102.43,Cash on Delivery,4.6
ORD00530,2025-04-13,2025-04-17,CUST1009,Customer_265,Gujarat,Ahmedabad,West,Furniture,Bookshelf,Bookshelf,5624.28,4,0.2,785.77,240.86,Debit Card,3.4
ORD00531,2025-05-18,2025-05-24,CUST1102,Customer_187,Rajasthan,Jaipur,North,Electronics,Monitor,Monitor,20414.4,5,0.15,5218.33,231.65,Net Banking,3.1
ORD00532,2025-12-17,2025-12-24,CUST1104,Customer_212,Tamil Nadu,Chennai,South,Electronics,Headphones,Headphones,12755.36,3,0.15,1531.97,257.55,UPI,3.1
ORD00533,2025-05-12,2025-05-18,CUST1158,Customer_238,Gujarat,Ahmedabad,West,Office Supplies,Pen Set,Pen Set,6667.12,5,0.05,633.26,97.98,Net Banking,3.5
ORD00534,2025-04-14,2025-04-16,CUST1329,Customer_22,Telangana,Hyderabad,South,Furniture,Chair,Chair,2564.6,3,0.1,599.42,119.44,Net Banking,4.1
ORD00535,2025-06-10,2025-06-15,CUST1203,Customer_72,Maharashtra,Mumbai,West,Electronics,Laptop,Laptop,13087.27,3,0.15,3236.35,217.92,Debit Card,4.8
ORD00536,2025-09-25,2025-10-01,CUST1062,Customer_161,Karnataka,Bengaluru,South,Office Supplies,Notebook,Notebook,23792.19,5,0.2,2269.72,271.14,UPI,3.5
ORD00537,2025-08-05,2025-08-07,CUST1301,Customer_29,Telangana,Hyderabad,South,Office Supplies,Pen Set,Pen Set,1425.41,2,0.05,403.94,159.87,Net Banking,3.5
ORD00538,2025-06-12,2025-06-17,CUST1185,Customer_244,West Bengal,Kolkata,East,Office Supplies,Notebook,Notebook,9917.2,4,0.05,2795.95,269.86,UPI,4.9
ORD00539,2025-12-06,2025-12-13,CUST1358,Customer_186,Gujarat,Ahmedabad,West,Electronics,Laptop,Laptop,3515.28,1,0.05,441.72,146.17,Credit Card,4.3
ORD00540,2025-01-05,2025-01-09,CUST1224,Customer_163,Delhi,New Delhi,North,Furniture,Sofa,Sofa,4932.79,3,0.05,668.06,264.85,Net Banking,3.3
ORD00541,2025-09-09,2025-09-13,CUST1082,Customer_134,Maharashtra,Mumbai,West,Furniture,Chair,Chair,18588.75,4,0.1,4049.09,269.19,Cash on Delivery,4.6
ORD00542,2025-11-05,2025-11-11,CUST1094,Customer_228,Karnataka,Bengaluru,South,Furniture,Sofa,Sofa,18706.85,5,0.15,3796.48,240.49,Debit Card,4.3
ORD00543,2025-11-18,2025-11-21,CUST1332,Customer_67,Maharashtra,Mumbai,West,Furniture,Desk,Desk,8891.65,3,0.0,1020.06,179.09,Cash on Delivery,4.9
ORD00544,2025-09-02,2025-09-09,CUST1212,Customer_189,Telangana,Hyderabad,South,Furniture,Sofa,Sofa,2902.53,2,0.2,644.04,249.88,Debit Card,3.4
ORD00545,2025-01-11,2025-01-12,CUST1359,Customer_87,Telangana,Hyderabad,South,Furniture,Desk,Desk,16530.56,5,0.05,4455.08,293.53,Credit Card,3.4
ORD00546,2025-11-04,2025-11-07,CUST1269,Customer_223,Telangana,Hyderabad,South,Office Supplies,Stapler,Stapler,1254.99,2,0.1,122.27,191.81,Net Banking,3.0
ORD00547,2025-04-15,2025-04-17,CUST1110,Customer_145,Rajasthan,Jaipur,North,Electronics,Headphones,Headphones,4746.65,3,0.15,636.32,157.83,Debit Card,3.4
ORD00548,2025-03-16,2025-03-17,CUST1350,Customer_235,Telangana,Hyderabad,South,Electronics,Monitor,Monitor,14656.25,3,0.05,3017.57,276.83,Credit Card,3.7
ORD00549,2025-06-15,2025-06-21,CUST1048,Customer_286,Maharashtra,Mumbai,West,Furniture,Desk,Desk,13987.57,4,0.15,2879.48,234.03,Credit Card,3.5
ORD00550,2025-08-30,2025-09-02,CUST1258,Customer_196,Maharashtra,Mumbai,West,Furniture,Desk,Desk,23543.73,5,0.2,4617.03,252.46,UPI,3.0
ORD00551,2025-03-09,2025-03-14,CUST1239,Customer_68,Telangana,Hyderabad,South,Office Supplies,Printer Paper,Printer Paper,2986.34,1,0.1,290.78,173.21,Credit Card,3.7
ORD00552,2025-03-14,2025-03-17,CUST1184,Customer_221,West Bengal,Kolkata,East,Office Supplies,Stapler,Stapler,1703.69,1,0.05,306.37,293.34,UPI,3.6
ORD00553,2025-09-22,2025-09-25,CUST1284,Customer_226,Gujarat,Ahmedabad,West,Office Supplies,Printer Paper,Printer Paper,17939.3,4,0.1,3984.52,172.82,Credit Card,4.9
ORD00554,2025-04-28,2025-04-30,CUST1253,Customer_21,Delhi,New Delhi,North,Electronics,Laptop,Laptop,2457.19,1,0.05,553.63,159.11,Net Banking,5.0
ORD00555,2025-08-23,2025-08-27,CUST1092,Customer_87,West Bengal,Kolkata,East,Office Supplies,Stapler,Stapler,4260.02,1,0.05,414.09,73.39,Cash on Delivery,4.7
ORD00556,2025-10-26,2025-10-27,CUST1346,Customer_49,Gujarat,Ahmedabad,West,Office Supplies,Pen Set,Pen Set,19404.34,5,0.05,3135.98,69.21,UPI,4.5
ORD00557,2025-07-21,2025-07-24,CUST1362,Customer_246,Maharashtra,Mumbai,West,Furniture,Chair,Chair,23299.56,5,0.0,6154.23,88.44,Net Banking,3.2
ORD00558,2025-06-18,2025-06-19,CUST1291,Customer_67,Gujarat,Ahmedabad,West,Office Supplies,Notebook,Notebook,23821.5,5,0.1,6394.45,299.96,Debit Card,4.8
ORD00559,2025-06-15,2025-06-22,CUST1091,Customer_123,Maharashtra,Mumbai,West,Office Supplies,Printer Paper,Printer Paper,3770.24,1,0.2,940.37,145.35,Net Banking,3.8
ORD00560,2025-03-25,2025-03-29,CUST1158,Customer_68,Karnataka,Bengaluru,South,Electronics,Headphones,Headphones,6270.77,4,0.05,605.33,172.71,UPI,3.9
ORD00561,2025-09-08,2025-09-12,CUST1188,Customer_96,Karnataka,Bengaluru,South,Furniture,Desk,Desk,9947.64,4,0.2,1711.74,72.56,Net Banking,3.8
ORD00562,2025-09-20,2025-09-23,CUST1042,Customer_149,Telangana,Hyderabad,South,Electronics,Laptop,Laptop,13787.65,4,0.05,3788.11,181.82,Net Banking,4.3
ORD00563,2025-06-03,2025-06-05,CUST1024,Customer_283,Telangana,Hyderabad,South,Electronics,Monitor,Monitor,6969.41,2,0.1,1708.47,180.77,Credit Card,3.6
ORD00564,2025-09-19,2025-09-23,CUST1393,Customer_258,Maharashtra,Mumbai,West,Office Supplies,Notebook,Notebook,2614.1,4,0.2,572.02,138.86,Credit Card,4.2
ORD00565,2025-04-02,2025-04-09,CUST1300,Customer_233,Karnataka,Bengaluru,South,Office Supplies,Stapler,Stapler,8491.93,2,0.0,834.96,269.19,Net Banking,3.6
ORD00566,2025-04-19,2025-04-21,CUST1009,Customer_3,Gujarat,Ahmedabad,West,Furniture,Desk,Desk,3785.74,1,0.2,367.41,218.35,Net Banking,3.9
ORD00567,2025-12-02,2025-12-06,CUST1315,Customer_185,Karnataka,Bengaluru,South,Electronics,Headphones,Headphones,14082.68,4,0.2,2812.32,125.7,Net Banking,4.6
ORD00568,2025-03-11,2025-03-12,CUST1246,Customer_75,Gujarat,Ahmedabad,West,Electronics,Headphones,Headphones,1474.36,2,0.0,343.71,97.06,Debit Card,3.1
ORD00569,2025-02-14,2025-02-17,CUST1359,Customer_228,Telangana,Hyderabad,South,Office Supplies,Pen Set,Pen Set,3644.78,4,0.15,199.73,91.53,Net Banking,3.3
ORD00570,2025-10-27,2025-10-29,CUST1365,Customer_222,Rajasthan,Jaipur,North,Electronics,Monitor,Monitor,3230.38,2,0.15,197.71,51.97,Net Banking,4.3
ORD00571,2025-01-19,2025-01-23,CUST1249,Customer_119,Rajasthan,Jaipur,North,Office Supplies,Printer Paper,Printer Paper,10133.14,4,0.2,2020.7,283.82,Credit Card,4.8
ORD00572,2025-10-11,2025-10-12,CUST1330,Customer_178,Maharashtra,Mumbai,West,Furniture,Bookshelf,Bookshelf,13457.43,3,0.15,3305.29,79.24,Net Banking,4.2
ORD00573,2025-05-28,2025-06-03,CUST1173,Customer_240,Telangana,Hyderabad,South,Electronics,Headphones,Headphones,4904.71,2,0.15,495.68,104.93,Debit Card,4.8
ORD00574,2025-08-02,2025-08-09,CUST1341,Customer_248,Gujarat,Ahmedabad,West,Office Supplies,Stapler,Stapler,12062.01,3,0.05,2494.49,120.61,Debit Card,4.5
ORD00575,2025-11-07,2025-11-11,CUST1009,Customer_184,Tamil Nadu,Chennai,South,Electronics,Headphones,Headphones,4008.72,1,0.15,468.23,102.36,UPI,3.1
ORD00576,2025-03-31,2025-04-07,CUST1287,Customer_115,West Bengal,Kolkata,East,Office Supplies,Pen Set,Pen Set,1767.28,5,0.0,272.69,78.49,Net Banking,3.5
ORD00577,2025-01-24,2025-01-31,CUST1053,Customer_26,Gujarat,Ahmedabad,West,Furniture,Bookshelf,Bookshelf,7419.79,5,0.05,1912.45,268.42,Net Banking,4.2
ORD00578,2025-11-09,2025-11-14,CUST1105,Customer_186,Rajasthan,Jaipur,North,Electronics,Laptop,Laptop,4153.33,1,0.0,795.81,91.76,Debit Card,3.2
ORD00579,2025-09-17,2025-09-21,CUST1224,Customer_213,Gujarat,Ahmedabad,West,Office Supplies,Stapler,Stapler,940.62,1,0.1,125.68,84.44,Credit Card,4.7
ORD00580,2025-05-27,2025-06-01,CUST1125,Customer_78,Delhi,New Delhi,North,Furniture,Bookshelf,Bookshelf,1218.25,2,0.1,264.78,153.75,Cash on Delivery,4.3
ORD00581,2025-08-08,2025-08-12,CUST1074,Customer_6,Telangana,Hyderabad,South,Electronics,Headphones,Headphones,18042.85,4,0.2,3875.85,140.44,Cash on Delivery,3.1
ORD00582,2025-06-11,2025-06-15,CUST1294,Customer_30,Karnataka,Bengaluru,South,Electronics,Smartphone,Smartphone,4567.09,2,0.15,991.16,215.04,Cash on Delivery,4.3
ORD00583,2025-12-15,2025-12-21,CUST1270,Customer_76,Gujarat,Ahmedabad,West,Furniture,Sofa,Sofa,21965.11,5,0.1,5711.6,51.98,Net Banking,3.6
ORD00584,2025-10-06,2025-10-11,CUST1101,Customer_155,Rajasthan,Jaipur,North,Office Supplies,Pen Set,Pen Set,16648.89,5,0.1,4250.27,245.39,Credit Card,3.8
ORD00585,2025-07-19,2025-07-25,CUST1266,Customer_175,Maharashtra,Mumbai,West,Office Supplies,Printer Paper,Printer Paper,5396.51,2,0.2,552.95,73.2,Debit Card,4.1
ORD00586,2025-05-04,2025-05-11,CUST1321,Customer_260,Maharashtra,Mumbai,West,Electronics,Smartphone,Smartphone,11061.73,3,0.2,711.24,64.99,UPI,3.7
ORD00587,2025-08-18,2025-08-21,CUST1297,Customer_290,Karnataka,Bengaluru,South,Electronics,Laptop,Laptop,18684.61,5,0.15,2327.65,109.02,Cash on Delivery,4.5
ORD00588,2025-05-26,2025-06-01,CUST1298,Customer_99,Delhi,New Delhi,North,Furniture,Bookshelf,Bookshelf,17138.41,5,0.15,2816.3,111.91,UPI,3.7
ORD00589,2025-12-31,2026-01-04,CUST1039,Customer_190,Rajasthan,Jaipur,North,Electronics,Headphones,Headphones,2373.39,4,0.0,411.72,82.52,Cash on Delivery,3.4
ORD00590,2025-05-16,2025-05-21,CUST1213,Customer_84,Telangana,Hyderabad,South,Office Supplies,Stapler,Stapler,13020.05,4,0.15,2624.63,286.96,Debit Card,4.5
ORD00591,2025-03-08,2025-03-14,CUST1080,Customer_287,Tamil Nadu,Chennai,South,Furniture,Sofa,Sofa,21718.52,5,0.0,5055.71,163.86,UPI,3.1
ORD00592,2025-02-26,2025-02-27,CUST1191,Customer_156,Karnataka,Bengaluru,South,Office Supplies,Stapler,Stapler,8833.41,3,0.0,1722.61,79.44,UPI,3.6
ORD00593,2025-03-14,2025-03-21,CUST1250,Customer_2,Rajasthan,Jaipur,North,Electronics,Headphones,Headphones,11122.17,5,0.1,2842.74,103.9,Credit Card,4.6
ORD00594,2025-08-02,2025-08-06,CUST1368,Customer_68,West Bengal,Kolkata,East,Electronics,Laptop,Laptop,8432.85,5,0.15,2091.88,245.34,Debit Card,4.0
ORD00595,2025-03-18,2025-03-25,CUST1202,Customer_174,Rajasthan,Jaipur,North,Furniture,Sofa,Sofa,1886.14,3,0.2,351.18,152.41,Cash on Delivery,3.5
ORD00596,2025-05-23,2025-05-29,CUST1287,Customer_64,Maharashtra,Mumbai,West,Office Supplies,Stapler,Stapler,4356.58,1,0.0,896.75,249.04,Cash on Delivery,4.4
ORD00597,2025-10-19,2025-10-24,CUST1092,Customer_10,Karnataka,Bengaluru,South,Electronics,Laptop,Laptop,7605.36,2,0.2,1804.83,80.07,UPI,4.9
